frame,status,missed,candidate_count,gate_radius,err_to_gt,est_x,est_y,gt_occluded,gt_x,gt_y,meas_err_to_gt,meas_x,meas_y,pred_x,pred_y,raw_meas_x,raw_meas_y,reacquire_pending,reacquire_pending_count,reacquire_pending_x,reacquire_pending_y
434,TRACKED,0,1,15.0,2.2750445745366683,1065.790771484375,514.4031982421875,False,1064.0,513.0,2.1213203435596424,1065.5,514.5,1066.155517578125,514.28173828125,1065.5,514.5,False,0,,
435,TRACKED,0,1,15.0,2.067573116951547,1068.477294921875,514.446533203125,False,1067.0,513.0,2.1213203435596424,1068.5,514.5,1068.4488525390625,514.3795166015625,1068.5,514.5,False,0,,
436,TRACKED,0,1,15.0,1.996295300104376,1071.343017578125,514.4769897460938,False,1070.0,513.0,2.1213203435596424,1071.5,514.5,1071.1461181640625,514.4481811523438,1071.5,514.5,False,0,,
437,PREDICTED,1,0,15.0,1.8435980170454596,1074.0863037109375,514.4895629882812,False,1073.0,513.0,,,,1074.0863037109375,514.4895629882812,,,False,0,,
438,PREDICTED,2,0,16.0,2.36723726129005,1076.82958984375,514.5021362304688,False,1075.0,513.0,,,,1076.82958984375,514.5021362304688,,,False,0,,
439,TRACKED,0,1,17.0,2.132121973424377,1079.5126953125,514.5025634765625,False,1078.0,513.0,2.1213203435596424,1079.5,514.5,1079.5728759765625,514.5147094726562,1079.5,514.5,False,0,,
440,PREDICTED,1,0,15.0,1.9549535059964385,1082.239501953125,514.5117797851562,False,1081.0,513.0,,,,1082.239501953125,514.5117797851562,,,False,0,,
441,TRACKED,0,1,16.0,2.03154073340182,1085.3642578125,514.5053100585938,False,1084.0,513.0,2.1213203435596424,1085.5,514.5,1084.96630859375,514.52099609375,1085.5,514.5,False,0,,
442,TRACKED,0,1,15.0,2.525604554616846,1087.7860107421875,514.5040283203125,False,1086.0,512.7182948589325,2.3290498512711952,1087.5,514.5,1088.208251953125,514.5099487304688,1087.5,514.5,False,0,,
443,PREDICTED,1,0,15.0,2.3308475757486136,1090.4874267578125,514.5066528320312,False,1089.0,512.7121021747589,,,,1090.4874267578125,514.5066528320312,,,False,0,,
444,TRACKED,0,1,16.0,2.0803343091386783,1093.41455078125,514.1399536132812,False,1092.0,512.614556312561,2.0419241442973526,1093.5,514.0,1093.1888427734375,514.50927734375,1093.5,514.0,False,0,,
445,TRACKED,0,1,15.0,2.145907207652438,1095.77734375,514.009033203125,False,1094.0,512.8065495491028,1.916852623116021,1095.5,514.0,1096.1893310546875,514.0225219726562,1095.5,514.0,False,0,,
446,PREDICTED,1,0,15.0,2.151764424548427,1098.41015625,513.886962890625,False,1097.0,512.2616784572601,,,,1098.41015625,513.886962890625,,,False,0,,
447,TRACKED,0,1,16.0,1.7989474407020263,1101.3740234375,513.572998046875,False,1100.0,512.411847114563,1.8531261970208328,1101.5,513.5,1101.04296875,513.764892578125,1101.5,513.5,False,0,,
448,TRACKED,0,1,15.0,2.140183090654927,1103.747802734375,513.7533569335938,False,1102.0,512.5182175636292,2.108477931764317,1103.5,514.0,1104.1136474609375,513.3890991210938,1103.5,514.0,False,0,,
449,TRACKED,0,1,15.0,2.0306675033149393,1106.720947265625,513.5849609375,False,1105.0,512.5070226192474,2.232936201212704,1107.0,513.5,1106.3619384765625,513.6943359375,1107.0,513.5,False,0,,
450,TRACKED,0,1,15.0,1.952924764318248,1109.4854736328125,513.7725219726562,False,1108.0,512.5047352313995,2.1179746760095597,1109.5,514.0,1109.46728515625,513.4857177734375,1109.5,514.0,False,0,,
451,TRACKED,0,1,15.0,1.562332026500731,1112.384521484375,513.6246337890625,False,1111.0,512.9007680416107,1.615264356059111,1112.5,513.5,1112.2386474609375,513.7821044921875,1112.5,513.5,False,0,,
452,TRACKED,0,1,15.0,1.7470415101254562,1115.364501953125,514.0910034179688,False,1114.0,513.0,2.1213203435596424,1115.5,514.5,1115.193359375,513.5741577148438,1115.5,514.5,False,0,,
453,TRACKED,0,1,15.0,2.291554422591896,1117.82666015625,514.3836669921875,False,1116.0,513.0,2.1213203435596424,1117.5,514.5,1118.2384033203125,514.2369384765625,1117.5,514.5,False,0,,
454,PREDICTED,1,0,15.0,2.2131765101809724,1120.54443359375,514.585205078125,False,1119.0,513.0,,,,1120.54443359375,514.585205078125,,,False,0,,
455,TRACKED,0,1,16.0,2.324088306503311,1123.4337158203125,514.5799560546875,False,1122.0,512.7507908344269,2.3042857255394806,1123.5,514.5,1123.26220703125,514.7867431640625,1123.5,514.5,False,0,,
456,TRACKED,0,1,15.0,1.9131750449774796,1126.3814697265625,513.9915771484375,False,1125.0,512.6680288314819,1.7152772444259023,1126.5,513.5,1126.207275390625,514.7142944335938,1126.5,513.5,False,0,,
457,TRACKED,0,1,15.0,2.49254894955621,1129.374755859375,513.6663208007812,False,1127.0,512.9091320037842,2.5688762112939774,1129.5,513.5,1129.2144775390625,513.879150390625,1129.5,513.5,False,0,,
458,TRACKED,0,1,15.0,2.1127281900451362,1131.8399658203125,513.7675170898438,False,1130.0,512.7291789054871,1.9659568291951544,1131.5,514.0,1132.2664794921875,513.4758911132812,1131.5,514.0,False,0,,
459,TRACKED,0,1,15.0,2.168348320390096,1135.0885009765625,513.5830078125,False,1133.0,513.0,2.5495097567963922,1135.5,513.5,1134.5703125,513.6875,1135.5,513.5,False,0,,
460,TRACKED,0,1,15.0,2.0178966769271285,1137.728271484375,514.0416259765625,False,1136.0,513.0,2.1213203435596424,1137.5,514.5,1138.0162353515625,513.4631958007812,1137.5,514.5,False,0,,
461,TRACKED,0,1,15.0,2.3775733571112387,1139.9630126953125,514.3414306640625,False,1138.0,513.0,2.1213203435596424,1139.5,514.5,1140.5465087890625,514.1416625976562,1139.5,514.5,False,0,,
462,TRACKED,0,1,15.0,2.145574174530967,1142.526611328125,514.5076293945312,False,1141.0,513.0,2.1213203435596424,1142.5,514.5,1142.5601806640625,514.5172119140625,1142.5,514.5,False,0,,
463,TRACKED,0,1,15.0,2.0634400580698116,1145.3275146484375,514.5797119140625,False,1144.0,513.0,2.1213203435596424,1145.5,514.5,1145.111083984375,514.6797485351562,1145.5,514.5,False,0,,
464,TRACKED,0,1,15.0,2.3450154361300686,1147.7191162109375,514.5949096679688,False,1146.0,513.0,2.1213203435596424,1147.5,514.5,1147.993896484375,514.7139892578125,1147.5,514.5,False,0,,
465,PREDICTED,1,0,15.0,2.1162134864978377,1150.281494140625,514.68408203125,False,1149.0,513.0,,,,1150.281494140625,514.68408203125,,,False,0,,
466,TRACKED,0,1,16.0,2.0539212048937627,1153.3167724609375,514.5762939453125,False,1152.0,513.0,2.1213203435596424,1153.5,514.5,1152.8438720703125,514.7732543945312,1153.5,514.5,False,0,,
467,TRACKED,0,1,15.0,2.3062863259504316,1155.7158203125,514.5410766601562,False,1154.0,513.0,2.1213203435596424,1155.5,514.5,1156.0328369140625,514.6014404296875,1155.5,514.5,False,0,,
468,PREDICTED,1,0,15.0,2.0349413745517175,1158.3236083984375,514.545654296875,False,1157.0,513.0,,,,1158.3236083984375,514.545654296875,,,False,0,,
469,TRACKED,0,1,16.0,2.023004044497207,1161.341796875,514.5139770507812,False,1160.0,513.0,2.1213203435596424,1161.5,514.5,1160.931396484375,514.5502319335938,1161.5,514.5,False,0,,
470,TRACKED,0,1,15.0,2.295621000894521,1163.7353515625,514.5028076171875,False,1162.0,513.0,2.1213203435596424,1163.5,514.5,1164.08154296875,514.5068969726562,1163.5,514.5,False,0,,
471,PREDICTED,1,0,15.0,2.018109235994375,1166.3564453125,514.4942626953125,False,1165.0,513.0,,,,1166.3564453125,514.4942626953125,,,False,0,,
472,TRACKED,0,1,16.0,2.0186823687798663,1169.3553466796875,514.4960327148438,False,1168.0,513.0,2.1213203435596424,1169.5,514.5,1168.9775390625,514.4857177734375,1169.5,514.5,False,0,,
473,TRACKED,0,1,15.0,2.296162145146943,1171.74169921875,514.4962768554688,False,1170.0,513.0,2.1213203435596424,1171.5,514.5,1172.0982666015625,514.4908447265625,1171.5,514.5,False,0,,
474,PREDICTED,1,0,15.0,2.021105192621705,1174.3623046875,514.4929809570312,False,1173.0,513.0,,,,1174.3623046875,514.4929809570312,,,False,0,,
475,TRACKED,0,1,16.0,2.020644042749522,1177.3570556640625,514.4971313476562,False,1176.0,513.0,2.1213203435596424,1177.5,514.5,1176.98291015625,514.4896850585938,1177.5,514.5,False,0,,
476,TRACKED,0,1,15.0,2.0086619448649103,1180.337646484375,514.4984741210938,False,1179.0,513.0,2.1213203435596424,1180.5,514.5,1180.0982666015625,514.4962158203125,1180.5,514.5,False,0,,
477,TRACKED,0,1,15.0,2.3342124795577313,1182.7890625,514.499267578125,False,1181.0,513.0,2.1213203435596424,1182.5,514.5,1183.160888671875,514.4983520507812,1182.5,514.5,False,0,,
478,TRACKED,0,1,15.0,1.9256784477418551,1185.4891357421875,514.220947265625,False,1184.0,513.0,1.8027756377319946,1185.5,514.0,1185.4754638671875,514.4994506835938,1185.5,514.0,False,0,,
479,PREDICTED,1,0,15.0,1.624272128462456,1188.1806640625,514.115478515625,False,1187.0,513.0,,,,1188.1806640625,514.115478515625,,,False,0,,
480,TRACKED,0,1,16.0,2.1050623322781257,1190.6031494140625,514.3642578125,False,1189.0,513.0,2.1213203435596424,1190.5,514.5,1190.8721923828125,514.010009765625,1190.5,514.5,False,0,,
481,TRACKED,0,1,15.0,2.2275809727680898,1193.381591796875,514.7473754882812,False,1192.0,513.0,2.5,1193.5,515.0,1193.2069091796875,514.3743896484375,1193.5,515.0,False,0,,
482,TRACKED,0,1,15.0,2.1157216033122976,1196.3006591796875,514.668701171875,False,1195.0,513.0,2.1213203435596424,1196.5,514.5,1196.0450439453125,514.8850708007812,1196.5,514.5,False,0,,
483,TRACKED,0,1,15.0,2.0645980170587777,1199.303955078125,514.6007080078125,False,1198.0,513.0,2.1213203435596424,1199.5,514.5,1199.057861328125,514.7271118164062,1199.5,514.5,False,0,,
484,TRACKED,0,1,15.0,2.0529795072918104,1202.3470458984375,514.5492553710938,False,1201.0,513.0,2.1213203435596424,1202.5,514.5,1202.154296875,514.6112670898438,1202.5,514.5,False,0,,
485,TRACKED,0,1,15.0,2.0626535539108812,1205.398681640625,514.5159912109375,False,1204.0,513.0,2.1213203435596424,1205.5,514.5,1205.270751953125,514.5361938476562,1205.5,514.5,False,0,,
486,TRACKED,0,1,15.0,2.4079531650498036,1207.8853759765625,514.4978637695312,False,1206.0,513.0,2.1213203435596424,1207.5,514.5,1208.37109375,514.4952392578125,1207.5,514.5,False,0,,
487,TRACKED,0,1,15.0,1.7760752164817235,1210.2984619140625,514.2117919921875,False,1209.0,513.0,1.4142135623730951,1210.0,514.0,1210.6737060546875,514.4781494140625,1210.0,514.0,False,0,,
488,TRACKED,0,1,15.0,1.8196628592161042,1213.2537841796875,514.3187866210938,False,1212.0,513.0,2.1213203435596424,1213.5,514.5,1212.9447021484375,514.0912475585938,1213.5,514.5,False,0,,
489,TRACKED,0,1,15.0,1.9040527549183113,1216.2857666015625,514.4043579101562,False,1215.0,513.0,2.1213203435596424,1216.5,514.5,1216.0169677734375,514.2843627929688,1216.5,514.5,False,0,,
490,TRACKED,0,1,15.0,1.986893385893275,1219.344970703125,514.4624633789062,False,1218.0,513.0,2.1213203435596424,1219.5,514.5,1219.150634765625,514.4153442382812,1219.5,514.5,False,0,,
491,TRACKED,0,1,15.0,2.37736444119523,1221.8475341796875,514.4961547851562,False,1220.0,513.0,2.1213203435596424,1221.5,514.5,1222.283447265625,514.4912719726562,1221.5,514.5,False,0,,
492,PREDICTED,1,0,15.0,2.226802736840822,1224.6209716796875,514.5267944335938,False,1223.0,513.0,,,,1224.6209716796875,514.5267944335938,,,False,0,,
493,TRACKED,0,1,16.0,2.112028417804803,1227.470458984375,514.5160522460938,False,1226.0,513.0,2.1213203435596424,1227.5,514.5,1227.3944091796875,514.5574340820312,1227.5,514.5,False,0,,
494,TRACKED,0,1,15.0,2.3603772890758825,1229.811279296875,514.5134887695312,False,1228.0,513.0,2.1213203435596424,1229.5,514.5,1230.2686767578125,514.5332641601562,1229.5,514.5,False,0,,
495,PREDICTED,1,0,15.0,2.105772265495556,1232.4532470703125,514.52392578125,False,1231.0,513.0,,,,1232.4532470703125,514.52392578125,,,False,0,,
496,TRACKED,0,1,16.0,2.0503317140432733,1235.387451171875,514.5095825195312,False,1234.0,513.0,2.1213203435596424,1235.5,514.5,1235.09521484375,514.5343627929688,1235.5,514.5,False,0,,
497,TRACKED,0,1,15.0,2.3098258234027846,1237.7523193359375,514.5048828125,False,1236.0,513.0,2.1213203435596424,1237.5,514.5,1238.1234130859375,514.5120239257812,1237.5,514.5,False,0,,
498,PREDICTED,1,0,15.0,2.0290938598004864,1240.361083984375,514.5048828125,False,1239.0,513.0,,,,1240.361083984375,514.5048828125,,,False,0,,
499,TRACKED,0,1,16.0,2.0212307720236997,1243.353271484375,514.5013427734375,False,1242.0,513.0,2.1213203435596424,1243.5,514.5,1242.9698486328125,514.5048828125,1243.5,514.5,False,0,,
500,TRACKED,0,1,15.0,2.2947475553820698,1245.736572265625,514.5000610351562,False,1244.0,513.0,2.1213203435596424,1245.5,514.5,1246.0855712890625,514.5001831054688,1245.5,514.5,False,0,,
501,TRACKED,0,1,15.0,2.074879916289785,1248.43408203125,514.49951171875,False,1247.0,513.0,2.1213203435596424,1248.5,514.5,1248.3492431640625,514.4989013671875,1248.5,514.5,False,0,,
502,TRACKED,0,1,15.0,1.9932559644939272,1251.3133544921875,514.4993896484375,False,1250.0,513.0,2.1213203435596424,1251.5,514.5,1251.0780029296875,514.4985961914062,1251.5,514.5,False,0,,
503,TRACKED,0,1,15.0,2.298046592577512,1253.741455078125,514.4994506835938,False,1252.0,513.0,2.1213203435596424,1253.5,514.5,1254.0465087890625,514.4987182617188,1253.5,514.5,False,0,,
504,PREDICTED,1,0,15.0,2.0229929735818435,1256.3583984375,514.4990844726562,False,1255.0,513.0,,,,1256.3583984375,514.4990844726562,,,False,0,,
505,TRACKED,0,1,16.0,2.020779697863299,1259.3544921875,514.4996337890625,False,1258.0,513.0,2.1213203435596424,1259.5,514.5,1258.975341796875,514.4987182617188,1259.5,514.5,False,0,,
506,PREDICTED,1,0,15.0,1.8567207579572582,1262.0948486328125,514.4995727539062,False,1261.0,513.0,,,,1262.0948486328125,514.4995727539062,,,False,0,,
507,TRACKED,0,1,16.0,2.003141833694354,1265.3277587890625,514.4998779296875,False,1264.0,513.0,2.1213203435596424,1265.5,514.5,1264.835205078125,514.49951171875,1265.5,514.5,False,0,,
508,TRACKED,0,1,15.0,2.335431404532336,1267.7900390625,514.5,False,1266.0,513.0,2.1213203435596424,1267.5,514.5,1268.2181396484375,514.4999389648438,1267.5,514.5,False,0,,
509,TRACKED,0,1,15.0,1.945315503688776,1270.515869140625,514.2191772460938,False,1269.0,513.0,1.8027756377319946,1270.5,514.0,1270.5362548828125,514.5000610351562,1270.5,514.0,False,0,,
510,PREDICTED,1,0,15.0,2.515488452048723,1273.2545166015625,514.11572265625,False,1271.0,513.0,,,,1273.2545166015625,514.11572265625,,,False,0,,
511,TRACKED,0,1,16.0,2.8199884731789733,1273.4676513671875,514.3649291992188,False,1271.0,513.0,2.1213203435596424,1272.5,514.5,1275.9931640625,514.0122680664062,1272.5,514.5,False,0,,
512,TRACKED,0,1,15.0,3.0303921302861103,1273.6607666015625,514.4503784179688,False,1271.0,513.0,2.1213203435596424,1272.5,514.5,1275.37939453125,514.376953125,1272.5,514.5,False,0,,
513,PREDICTED,1,0,15.0,4.251310313500641,1274.9825439453125,514.4876098632812,False,1271.0,513.0,,,,1274.9825439453125,514.4876098632812,,,False,0,,
514,PREDICTED,2,0,16.0,5.519145346337199,1276.3043212890625,514.5248413085938,False,1271.0,513.0,,,,1276.3043212890625,514.5248413085938,,,False,0,,
515,PREDICTED,3,0,17.0,6.807734893505764,1277.6260986328125,514.5620727539062,False,1271.0,513.0,,,,1277.6260986328125,514.5620727539062,,,False,0,,
516,PREDICTED,4,0,18.0,8.107188566973019,1278.9478759765625,514.5993041992188,False,1271.0,513.0,,,,1278.9478759765625,514.5993041992188,,,False,0,,
517,PREDICTED,5,0,19.0,9.413008105520884,1280.2696533203125,514.6365356445312,False,1271.0,513.0,,,,1280.2696533203125,514.6365356445312,,,False,0,,
518,PREDICTED,6,0,20.0,10.722868076344474,1281.5914306640625,514.6737670898438,False,1271.0,513.0,,,,1281.5914306640625,514.6737670898438,,,False,0,,
519,PREDICTED,7,0,21.0,12.035449348683027,1282.9132080078125,514.7109985351562,False,1271.0,513.0,,,,1282.9132080078125,514.7109985351562,,,False,0,,
520,PREDICTED,8,0,22.0,13.349949262850542,1284.2349853515625,514.7482299804688,False,1271.0,513.0,,,,1284.2349853515625,514.7482299804688,,,False,0,,
521,PREDICTED,9,0,23.0,14.665851924473888,1285.5567626953125,514.7854614257812,False,1271.0,513.0,,,,1285.5567626953125,514.7854614257812,,,False,0,,
522,PREDICTED,10,0,24.0,15.982810862750235,1286.8785400390625,514.8226928710938,False,1271.0,513.0,,,,1286.8785400390625,514.8226928710938,,,False,0,,
523,PREDICTED,11,0,25.0,17.300584860987826,1288.2003173828125,514.8599243164062,False,1271.0,513.0,,,,1288.2003173828125,514.8599243164062,,,False,0,,
524,PREDICTED,12,0,26.0,18.619000860518188,1289.5220947265625,514.8971557617188,False,1271.0,513.0,,,,1289.5220947265625,514.8971557617188,,,False,0,,
525,PREDICTED,13,0,27.0,19.937931502782696,1290.8438720703125,514.9343872070312,False,1271.0,513.0,,,,1290.8438720703125,514.9343872070312,,,False,0,,
526,PREDICTED,14,0,28.0,21.2572809933273,1292.1656494140625,514.9716186523438,False,1271.0,513.0,,,,1292.1656494140625,514.9716186523438,,,False,0,,
527,PREDICTED,15,0,29.0,22.57697590251704,1293.4874267578125,515.0088500976562,False,1271.0,513.0,,,,1293.4874267578125,515.0088500976562,,,False,0,,
528,PREDICTED,16,0,30.0,23.896959003821763,1294.8092041015625,515.0460815429688,False,1271.0,513.0,,,,1294.8092041015625,515.0460815429688,,,False,0,,
529,PREDICTED,17,0,31.0,25.217185041391566,1296.1309814453125,515.0833129882812,False,1271.0,513.0,,,,1296.1309814453125,515.0833129882812,,,False,0,,
530,PREDICTED,18,0,32.0,26.537617757575166,1297.4527587890625,515.1205444335938,False,1271.0,513.0,,,,1297.4527587890625,515.1205444335938,,,False,0,,
531,PREDICTED,19,0,33.0,27.858227763741482,1298.7745361328125,515.1577758789062,False,1271.0,513.0,,,,1298.7745361328125,515.1577758789062,,,False,0,,
532,PREDICTED,20,0,34.0,29.178990988033952,1300.0963134765625,515.1950073242188,False,1271.0,513.0,,,,1300.0963134765625,515.1950073242188,,,False,0,,
533,PREDICTED,21,0,35.0,30.499887525644713,1301.4180908203125,515.2322387695312,False,1271.0,513.0,,,,1301.4180908203125,515.2322387695312,,,False,0,,
534,PREDICTED,22,0,35.0,31.820900774932994,1302.7398681640625,515.2694702148438,False,1271.0,513.0,,,,1302.7398681640625,515.2694702148438,,,False,0,,
535,PREDICTED,23,0,35.0,33.14201677981028,1304.0616455078125,515.3067016601562,False,1271.0,513.0,,,,1304.0616455078125,515.3067016601562,,,False,0,,
536,PREDICTED,24,0,35.0,34.46322372315542,1305.3834228515625,515.3439331054688,False,1271.0,513.0,,,,1305.3834228515625,515.3439331054688,,,False,0,,
537,PREDICTED,25,0,35.0,35.784511532299014,1306.7052001953125,515.3811645507812,False,1271.0,513.0,,,,1306.7052001953125,515.3811645507812,,,False,0,,
538,PREDICTED,26,0,35.0,37.105871568690596,1308.0269775390625,515.4183959960938,False,1271.0,513.0,,,,1308.0269775390625,515.4183959960938,,,False,0,,
539,PREDICTED,27,0,35.0,38.427296381517955,1309.3487548828125,515.4556274414062,False,1271.0,513.0,,,,1309.3487548828125,515.4556274414062,,,False,0,,
540,PREDICTED,28,0,35.0,39.74877951041801,1310.6705322265625,515.4928588867188,False,1271.0,513.0,,,,1310.6705322265625,515.4928588867188,,,False,0,,
541,PREDICTED,29,0,35.0,41.07031532623741,1311.9923095703125,515.5300903320312,False,1271.0,513.0,,,,1311.9923095703125,515.5300903320312,,,False,0,,
542,PREDICTED,30,0,35.0,42.39189890155027,1313.3140869140625,515.5673217773438,False,1271.0,513.0,,,,1313.3140869140625,515.5673217773438,,,False,0,,
543,PREDICTED,31,0,35.0,43.71352590464292,1314.6358642578125,515.6045532226562,False,1271.0,513.0,,,,1314.6358642578125,515.6045532226562,,,False,0,,
544,PREDICTED,32,0,35.0,45.035192512150516,1315.9576416015625,515.6417846679688,False,1271.0,513.0,,,,1315.9576416015625,515.6417846679688,,,False,0,,
545,PREDICTED,33,0,35.0,46.356895336626785,1317.2794189453125,515.6790161132812,False,1271.0,513.0,,,,1317.2794189453125,515.6790161132812,,,False,0,,
546,PREDICTED,34,0,35.0,47.67863136615211,1318.6011962890625,515.7162475585938,False,1271.0,513.0,,,,1318.6011962890625,515.7162475585938,,,False,0,,
547,PREDICTED,35,0,35.0,49.00039791370902,1319.9229736328125,515.7534790039062,False,1271.0,513.0,,,,1319.9229736328125,515.7534790039062,,,False,0,,
548,PREDICTED,36,0,35.0,50.322192574530746,1321.2447509765625,515.7907104492188,False,1271.0,513.0,,,,1321.2447509765625,515.7907104492188,,,False,0,,
549,PREDICTED,37,0,35.0,51.64401318999557,1322.5665283203125,515.8279418945312,False,1271.0,513.0,,,,1322.5665283203125,515.8279418945312,,,False,0,,
550,PREDICTED,38,0,35.0,52.96585781692445,1323.8883056640625,515.8651733398438,False,1271.0,513.0,,,,1323.8883056640625,515.8651733398438,,,False,0,,
551,PREDICTED,39,0,35.0,54.28772470136153,1325.2100830078125,515.9024047851562,False,1271.0,513.0,,,,1325.2100830078125,515.9024047851562,,,False,0,,
552,PREDICTED,40,0,35.0,55.609612256092234,1326.5318603515625,515.9396362304688,False,1271.0,513.0,,,,1326.5318603515625,515.9396362304688,,,False,0,,
553,PREDICTED,41,0,35.0,56.93151904129179,1327.8536376953125,515.9768676757812,False,1271.0,513.0,,,,1327.8536376953125,515.9768676757812,,,False,0,,
554,PREDICTED,42,0,35.0,58.25344374780737,1329.1754150390625,516.0140991210938,False,1271.0,513.0,,,,1329.1754150390625,516.0140991210938,,,False,0,,
555,PREDICTED,43,0,35.0,59.57538518266489,1330.4971923828125,516.0513305664062,False,1271.0,513.0,,,,1330.4971923828125,516.0513305664062,,,False,0,,
556,PREDICTED,44,0,35.0,60.89734225646271,1331.8189697265625,516.0885620117188,False,1271.0,513.0,,,,1331.8189697265625,516.0885620117188,,,False,0,,
557,PREDICTED,45,0,35.0,62.21931397237172,1333.1407470703125,516.1257934570312,False,1271.0,513.0,,,,1333.1407470703125,516.1257934570312,,,False,0,,
558,PREDICTED,46,0,35.0,63.541299416508046,1334.4625244140625,516.1630249023438,False,1271.0,513.0,,,,1334.4625244140625,516.1630249023438,,,False,0,,
559,PREDICTED,47,0,35.0,64.8632977494825,1335.7843017578125,516.2002563476562,False,1271.0,513.0,,,,1335.7843017578125,516.2002563476562,,,False,0,,
560,PREDICTED,48,0,35.0,66.18530819896256,1337.1060791015625,516.2374877929688,False,1271.0,513.0,,,,1337.1060791015625,516.2374877929688,,,False,0,,
561,PREDICTED,49,0,35.0,67.50733005310786,1338.4278564453125,516.2747192382812,False,1271.0,513.0,,,,1338.4278564453125,516.2747192382812,,,False,0,,
562,PREDICTED,50,0,35.0,68.82936265476211,1339.7496337890625,516.3119506835938,False,1271.0,513.0,,,,1339.7496337890625,516.3119506835938,,,False,0,,
563,PREDICTED,51,0,35.0,70.1514053963014,1341.0714111328125,516.3491821289062,False,1271.0,513.0,,,,1341.0714111328125,516.3491821289062,,,False,0,,
564,PREDICTED,52,0,35.0,71.47345771505412,1342.3931884765625,516.3864135742188,False,1271.0,513.0,,,,1342.3931884765625,516.3864135742188,,,False,0,,
565,PREDICTED,53,0,35.0,72.79551908921988,1343.7149658203125,516.4236450195312,False,1271.0,513.0,,,,1343.7149658203125,516.4236450195312,,,False,0,,
566,PREDICTED,54,0,35.0,74.11758903422496,1345.0367431640625,516.4608764648438,False,1271.0,513.0,,,,1345.0367431640625,516.4608764648438,,,False,0,,
567,PREDICTED,55,0,35.0,75.43966709946098,1346.3585205078125,516.4981079101562,False,1271.0,513.0,,,,1346.3585205078125,516.4981079101562,,,False,0,,
568,PREDICTED,56,0,35.0,76.7617528653604,1347.6802978515625,516.5353393554688,False,1271.0,513.0,,,,1347.6802978515625,516.5353393554688,,,False,0,,
569,PREDICTED,57,0,35.0,78.08384594076921,1349.0020751953125,516.5725708007812,False,1271.0,513.0,,,,1349.0020751953125,516.5725708007812,,,False,0,,
570,PREDICTED,58,0,35.0,79.40594596058179,1350.3238525390625,516.6098022460938,False,1271.0,513.0,,,,1350.3238525390625,516.6098022460938,,,False,0,,
571,PREDICTED,59,0,35.0,80.72805258360833,1351.6456298828125,516.6470336914062,False,1271.0,513.0,,,,1351.6456298828125,516.6470336914062,,,False,0,,
572,PREDICTED,60,0,35.0,82.0501654906483,1352.9674072265625,516.6842651367188,False,1271.0,513.0,,,,1352.9674072265625,516.6842651367188,,,False,0,,
573,LOST,61,0,35.0,83.37228438274708,1354.2891845703125,516.7214965820312,False,1271.0,513.0,,,,1354.2891845703125,516.7214965820312,,,False,0,,
574,LOST,62,0,35.0,84.69440897961609,1355.6109619140625,516.7587280273438,False,1271.0,513.0,,,,1355.6109619140625,516.7587280273438,,,False,0,,
575,LOST,63,0,35.0,86.01653901819834,1356.9327392578125,516.7959594726562,False,1271.0,513.0,,,,1356.9327392578125,516.7959594726562,,,False,0,,
576,LOST,64,0,35.0,87.33867425136441,1358.2545166015625,516.8331909179688,False,1271.0,513.0,,,,1358.2545166015625,516.8331909179688,,,False,0,,
577,LOST,65,0,35.0,88.66081444672496,1359.5762939453125,516.8704223632812,False,1271.0,513.0,,,,1359.5762939453125,516.8704223632812,,,False,0,,
578,LOST,66,0,35.0,89.982959385548,1360.8980712890625,516.9076538085938,False,1271.0,513.0,,,,1360.8980712890625,516.9076538085938,,,False,0,,
579,LOST,67,0,35.0,91.30510886177022,1362.2198486328125,516.9448852539062,False,1271.0,513.0,,,,1362.2198486328125,516.9448852539062,,,False,0,,
580,LOST,68,0,35.0,92.62726268109289,1363.5416259765625,516.9821166992188,False,1271.0,513.0,,,,1363.5416259765625,516.9821166992188,,,False,0,,
581,LOST,69,0,35.0,93.94942066015415,1364.8634033203125,517.0193481445312,False,1271.0,513.0,,,,1364.8634033203125,517.0193481445312,,,False,0,,
582,LOST,70,0,35.0,95.27158262577018,1366.1851806640625,517.0565795898438,False,1271.0,513.0,,,,1366.1851806640625,517.0565795898438,,,False,0,,
583,LOST,71,0,35.0,96.59374841423876,1367.5069580078125,517.0938110351562,False,1271.0,513.0,,,,1367.5069580078125,517.0938110351562,,,False,0,,
584,LOST,72,0,35.0,97.9159178706991,1368.8287353515625,517.1310424804688,False,1271.0,513.0,,,,1368.8287353515625,517.1310424804688,,,False,0,,
585,LOST,73,0,35.0,99.238090848543,1370.1505126953125,517.1682739257812,False,1271.0,513.0,,,,1370.1505126953125,517.1682739257812,,,False,0,,
586,LOST,74,0,35.0,100.56026720887229,1371.4722900390625,517.2055053710938,False,1271.0,513.0,,,,1371.4722900390625,517.2055053710938,,,False,0,,
587,LOST,75,0,35.0,101.88244681999869,1372.7940673828125,517.2427368164062,False,1271.0,513.0,,,,1372.7940673828125,517.2427368164062,,,False,0,,
588,LOST,76,0,35.0,103.20462955698193,1374.1158447265625,517.2799682617188,False,1271.0,513.0,,,,1374.1158447265625,517.2799682617188,,,False,0,,
589,LOST,77,0,35.0,104.52681530120304,1375.4376220703125,517.3171997070312,False,1271.0,513.0,,,,1375.4376220703125,517.3171997070312,,,False,0,,
